OrderID,OrderDate,CustomerID,CustomerName,CustomerEmail,Country,ProductID,ProductCategory,ProductName,Quantity,UnitPrice,TotalPrice,SalesRegion
854,2025-05-12,1443,Barry Huerta,brian49@yahoo.com,Germany,562,Clothing,Perfume,9,809.61,7286.49,South
855,2025-04-12,1547,Andrew Jones,kathryngreen@hotmail.com,Sao Tome and Principe,590,Electronics,T-Shirt,3,756.71,2270.13,South
856,2024-08-29,1720,Theresa Norris,riverastephen@willis-miller.com,Argentina,600,Electronics,Bicycle,2,812.42,1624.84,North
857,2024-02-02,1275,Mallory Ray,xjones@hotmail.com,Egypt,503,Electronics,Table,2,266.02,532.04,West
858,2023-11-10,1819,Jean Mason,halltiffany@flores-johnson.org,Argentina,556,Sports,Bicycle,7,944.21,6609.47,North
859,2023-06-27,1003,Vanessa Wyatt,wintersjennifer@gmail.com,Mexico,512,Furniture,Phone,4,446.22,1784.88,North
860,2024-01-18,1555,Stacie Hampton,amandahale@hotmail.com,San Marino,510,Sports,Tennis Racket,6,809.82,4858.92,South
861,2024-05-07,1312,Jesus Howard,hhorton@chaney-mccarty.com,Monaco,569,Electronics,Laptop,9,162.04,1458.36,South
862,2024-08-22,1807,James Cochran,anthonysteele@knight.com,Barbados,561,Clothing,Perfume,2,281.64,563.28,North
863,2023-10-11,1463,Jordan Lane,cmoreno@munoz.com,Pakistan,568,Beauty,Tennis Racket,4,477.22,1908.88,West
864,2023-07-02,1538,Kenneth Guzman,dking@villegas-bishop.info,British Virgin Islands,508,Electronics,Phone,2,489.46,978.92,South
865,2025-03-01,1262,Brianna Garrett,aliciasanchez@walsh-martin.info,Lesotho,565,Electronics,Bicycle,10,234.99,2349.9,North
866,2023-09-04,1077,Jeffrey Young,testes@gmail.com,Moldova,582,Beauty,Perfume,1,801.33,801.33,North
867,2025-03-25,1340,Larry Galvan,cheneric@gmail.com,Mongolia,520,Beauty,Laptop,7,764.32,5350.24,East
868,2024-06-23,1827,Audrey Mccarthy,kaitlynwilliams@jones.org,Congo,552,Beauty,T-Shirt,1,936.42,936.42,South
869,2023-08-14,1039,Edwin Ray,michael61@hotmail.com,Malawi,524,Sports,Phone,8,442.71,3541.68,North
870,2025-02-18,1088,Brian Martinez,patriciakidd@hotmail.com,Cote d'Ivoire,594,Sports,Table,6,147.54,885.24,Central
871,2024-09-27,1368,Shannon Bailey,kristen07@yahoo.com,Sweden,535,Clothing,T-Shirt,2,440.36,880.72,East
872,2024-09-27,1796,Justin Jones,cbrown@gmail.com,Samoa,589,Furniture,Shoes,6,505.53,3033.18,South
873,2024-10-17,1574,Denise Williams,hutchinsonjoy@price-hernandez.net,Saint Pierre and Miquelon,599,Furniture,Perfume,4,69.79,279.16,North
874,2024-09-20,1576,Joseph Farmer,davisdeborah@hotmail.com,Greenland,588,Furniture,Perfume,6,238.78,1432.68,West
875,2025-02-28,1622,Richard Hernandez,zacharycarroll@smith.biz,Holy See (Vatican City State),503,Electronics,T-Shirt,3,375.53,1126.59,Central
876,2023-10-17,1619,David Pittman,terri43@yahoo.com,Belgium,593,Sports,Table,4,287.83,1151.32,West
877,2025-03-03,1946,Sarah Martinez,smithclayton@yahoo.com,Botswana,513,Electronics,Bicycle,9,775.73,6981.57,East
878,2024-05-26,1317,Dylan Cooper,irojas@gmail.com,Anguilla,504,Electronics,Shoes,1,76.04,76.04,North
879,2024-05-06,1268,Bruce Jimenez,adam31@gmail.com,Trinidad and Tobago,592,Sports,Sofa,9,300.52,2704.68,Central
880,2025-06-19,1951,Jennifer Brock,baileylori@hotmail.com,Armenia,558,Electronics,Table,10,334.03,3340.29999999999,South
881,2025-03-09,1476,Sarah Gutierrez,benjaminrodriguez@yahoo.com,Burkina Faso,597,Clothing,T-Shirt,8,939.81,7518.48,North
882,2025-05-16,1436,Jennifer Marsh,robert56@taylor.biz,Jordan,505,Electronics,Tennis Racket,10,402.88,4028.8,East
883,2025-04-14,1212,Joel Roth,keithaguirre@adams.com,Korea,595,Furniture,Phone,4,816.35,3265.4,East
884,2024-12-26,1698,Jessica Diaz,diane55@howard.com,Moldova,525,Furniture,Tennis Racket,2,125.94,251.88,Central
885,2023-10-09,1990,Gary Ray,christopherwilson@gmail.com,Saint Martin,552,Clothing,Laptop,1,842.54,842.54,East
886,2023-07-17,1056,Steven Smith,andrewsjoseph@gmail.com,Andorra,508,Beauty,T-Shirt,10,86.85,868.5,North
887,2024-10-29,1334,Samantha Taylor,wmartinez@gmail.com,Egypt,596,Clothing,Laptop,1,993.27,993.27,East
888,2025-02-17,1351,Paula Woods,cindy84@gmail.com,Anguilla,509,Clothing,Table,1,302.51,302.51,East
889,2024-04-22,1758,John Williamson,robertsmith@walters.com,China,551,Sports,Perfume,7,38.18,267.26,South
890,2023-07-28,1835,Michael Case,mikegonzales@yahoo.com,Aruba,586,Electronics,Tennis Racket,10,275.62,2756.2,South
891,2024-12-23,1895,Alexander Bolton,veronica95@hale-schneider.com,Dominican Republic,545,Clothing,T-Shirt,10,209.65,2096.5,South
892,2024-12-04,1844,Mark Bautista,parkersteven@hotmail.com,Dominica,508,Clothing,Bicycle,8,531.0,4248.0,South
893,2023-08-03,1472,Victor Hayes,phelpsmatthew@mccarthy.info,Vietnam,593,Beauty,Tennis Racket,5,176.41,882.05,West
894,2024-09-06,1311,Barbara Johnson,lisasanchez@hotmail.com,Finland,599,Clothing,Table,3,325.89,977.67,North
895,2024-03-13,1106,Shawn Fisher,davisjill@miller.info,Turkey,586,Electronics,Sofa,2,391.48,782.96,South
896,2024-04-05,1017,Keith Ford,darrylwong@jones.net,Cocos (Keeling) Islands,539,Clothing,Laptop,7,407.76,2854.31999999999,West
897,2024-07-02,1709,Theresa Buck,ereed@black.org,Denmark,548,Clothing,Perfume,9,160.96,1448.64,North
898,2024-07-27,1608,Frank Allen,henrymichael@yahoo.com,Bolivia,571,Clothing,Tennis Racket,1,766.96,766.96,Central
899,2024-12-04,1862,Alan Dickson,herringashley@marquez-fernandez.com,France,597,Electronics,Sofa,7,195.24,1366.68,East
900,2025-03-14,1753,Tracy Bishop,duaneflores@yahoo.com,Hong Kong,513,Beauty,T-Shirt,3,757.11,2271.33,East
901,2024-03-19,1017,Henry Ochoa,kdalton@bridges.net,Lithuania,534,Sports,Table,9,75.24,677.16,South
902,2023-07-14,1088,Andrea Smith,lisajackson@walker.com,Luxembourg,568,Beauty,T-Shirt,1,128.32,128.32,South
903,2024-01-18,1302,Sean Stewart,sara50@mccoy.com,Cyprus,516,Sports,Sofa,2,146.74,293.48,East
904,2024-07-15,1387,Kim Robinson,cchavez@day.org,Angola,549,Electronics,Laptop,5,786.36,3931.8,South
905,2024-12-16,1966,Abigail Ferguson,fwood@smith.com,Swaziland,555,Clothing,Perfume,2,742.75,1485.5,Central
906,2024-01-13,1762,Shirley Lynch,geoffrey64@hotmail.com,Japan,590,Beauty,Bicycle,2,904.42,1808.84,Central
907,2023-09-05,1903,Alan Gardner,bradley27@gmail.com,Qatar,600,Clothing,Laptop,2,546.1,1092.2,East
908,2024-03-12,1604,Timothy Wade,haneynicholas@gmail.com,Cyprus,522,Beauty,Table,4,664.89,2659.56,North
909,2025-04-19,1465,Jacqueline Gray,emilymccullough@booth-johnson.biz,Japan,590,Sports,Table,1,771.29,771.29,South
910,2025-06-12,1809,Richard Burke,schmidtmichael@gmail.com,Gambia,572,Beauty,Shoes,6,654.09,3924.54,South
911,2024-04-14,1499,Andrea Sullivan,krowe@hotmail.com,French Southern Territories,598,Beauty,Phone,4,543.31,2173.24,West
912,2024-02-26,1722,Beth Lopez,riveramarvin@hotmail.com,New Zealand,592,Clothing,Phone,5,301.93,1509.65,Central
913,2025-05-07,1439,Jenna Hall,projas@yahoo.com,Libyan Arab Jamahiriya,597,Sports,Tennis Racket,8,652.1,5216.8,Central
914,2024-04-17,1871,Jose Wells,janetglass@gmail.com,Congo,573,Sports,Shoes,4,944.99,3779.96,East
915,2024-03-06,1576,Adriana Mcclain,scottfernandez@warner.info,Iran,507,Clothing,Laptop,7,13.42,93.94,South
916,2024-03-09,1102,Alexander Banks,santiagosamuel@yahoo.com,Paraguay,593,Clothing,Phone,3,650.7,1952.1,West
917,2024-03-25,1936,Anthony Campbell,anthony27@hotmail.com,Denmark,541,Electronics,Tennis Racket,2,826.89,1653.78,South
918,2024-12-10,1485,Victoria Thornton,wayne07@yahoo.com,Rwanda,594,Electronics,Table,2,28.78,57.56,North
919,2025-01-27,1630,Alexis Johnson DDS,xyoung@yahoo.com,Congo,596,Clothing,Tennis Racket,3,726.91,2180.73,East
920,2025-01-02,1079,Rebecca Dixon,andreakelly@gmail.com,Tanzania,515,Clothing,Perfume,4,623.65,2494.6,North
921,2024-07-01,1170,Michelle Taylor,fharrington@hotmail.com,Nepal,553,Sports,Shoes,4,383.8,1535.2,East
922,2024-05-15,1246,Maxwell Bradley,margaret90@thomas.com,Iceland,510,Furniture,Laptop,4,244.18,976.72,South
923,2023-09-14,1423,Amanda Nguyen,patricknatasha@waters.com,Azerbaijan,587,Clothing,Table,7,380.03,2660.21,South
924,2024-06-29,1521,Penny Harris,cesar45@yahoo.com,Guinea,581,Beauty,Table,7,300.04,2100.28,West
925,2024-06-13,1217,Dr. Philip Wall II,ashleybenjamin@allison-wells.net,Cuba,511,Electronics,Bicycle,8,597.69,4781.52,North
926,2023-10-18,1740,Thomas Hicks,hartmankaren@gonzalez.com,Zimbabwe,592,Beauty,Shoes,8,471.8,3774.4,West
927,2025-02-03,1633,Rebecca Koch,joseph97@browning-dalton.com,Vietnam,556,Beauty,Sofa,6,656.52,3939.12,North
928,2023-07-19,1273,Jessica Marquez,edwardalexander@yahoo.com,Bouvet Island (Bouvetoya),527,Sports,T-Shirt,5,195.64,978.199999999999,North
929,2025-04-08,1003,Sheila Woodard,usharp@hotmail.com,Saint Kitts and Nevis,551,Clothing,Laptop,4,226.36,905.44,West
930,2023-10-30,1200,Jessica Potter,william87@yahoo.com,Bahrain,568,Electronics,Laptop,5,350.66,1753.3,East
931,2024-12-31,1456,Bryan Juarez,dudleybradley@yahoo.com,Brazil,523,Beauty,Laptop,9,878.72,7908.48,Central
932,2024-03-22,1843,Kathy Mendoza,christopherlee@jimenez.com,Bosnia and Herzegovina,503,Electronics,Perfume,1,22.67,22.67,North
933,2024-10-14,1762,Sarah Rogers,brooksrobert@yahoo.com,Cook Islands,539,Beauty,Bicycle,3,414.74,1244.22,South
934,2024-04-06,1437,Patricia Padilla,wellsrickey@jackson.com,Antarctica (the territory South of 60 deg S),575,Electronics,Perfume,4,305.17,1220.68,West
935,2024-08-11,1077,Jeff Hawkins,victoria97@yahoo.com,Georgia,518,Beauty,T-Shirt,3,559.43,1678.29,South
936,2024-12-25,1621,Dawn Smith,josecalhoun@yahoo.com,El Salvador,584,Clothing,Sofa,1,502.93,502.93,South
937,2024-07-14,1876,Laura Gregory,barrymyers@yahoo.com,Guadeloupe,524,Clothing,Table,2,878.24,1756.48,West
938,2024-07-22,1358,William Rogers,maryberger@fisher.com,Comoros,561,Sports,T-Shirt,8,563.04,4504.32,North
939,2024-02-24,1291,Krista Lane,lhines@hotmail.com,Burkina Faso,505,Furniture,Laptop,6,998.44,5990.64,South
940,2023-10-17,1548,Rachel Reed,paige77@ayala.com,Greece,524,Furniture,Perfume,2,950.71,1901.42,West
941,2025-04-04,1148,Cheryl Haynes,kimberly51@rodriguez.com,Hong Kong,526,Sports,Phone,4,602.37,2409.48,West
942,2024-04-28,1636,Bradley Curtis,dianecarrillo@mahoney.net,Guernsey,589,Furniture,Phone,9,926.14,8335.26,West
943,2025-01-26,1222,Richard Williams,ashleychristian@barrett-scott.com,Reunion,568,Electronics,Perfume,1,558.87,558.87,West
944,2025-03-29,1840,Aaron Hall,bethwilson@miles.com,Turkey,598,Electronics,Table,1,964.35,964.35,East
945,2024-06-30,1102,Anthony Allen,garnerstacy@ward.com,Slovenia,536,Electronics,Shoes,6,118.61,711.66,West
946,2024-07-05,1239,Alicia Jackson,tmyers@gmail.com,Mauritius,597,Sports,Phone,10,831.63,8316.3,East
947,2023-08-25,1885,Linda Morgan,blakecarney@gmail.com,Thailand,520,Beauty,Tennis Racket,10,407.59,4075.89999999999,West
948,2023-06-27,1266,Frank Chan,njoseph@yahoo.com,Niue,518,Furniture,Phone,8,555.45,4443.6,South
949,2023-08-05,1623,Thomas Horne,juarezsheri@brooks-parker.info,Isle of Man,561,Electronics,T-Shirt,4,39.88,159.52,East
950,2023-08-23,1954,Michele Smith,davilamiguel@schmidt.com,Kyrgyz Republic,575,Furniture,Phone,1,159.77,159.77,North
951,2024-02-20,1461,Heather Roman,hwatson@yahoo.com,Guatemala,539,Beauty,Sofa,6,488.15,2928.89999999999,West
952,2024-08-25,1077,Adam Woodward,baguirre@scott.net,Guinea,548,Electronics,Bicycle,7,600.33,4202.31,West
953,2024-01-17,1584,Timothy Gibson,ponceelizabeth@garza.com,Sri Lanka,595,Sports,T-Shirt,5,805.67,4028.35,North
954,2023-07-11,1076,Katherine Nunez,schneiderkaitlyn@butler-figueroa.org,Libyan Arab Jamahiriya,563,Furniture,Tennis Racket,7,698.62,4890.34,South
955,2025-02-14,1776,Stephanie Patterson,francisco78@rollins-meza.com,Reunion,561,Beauty,Perfume,4,404.46,1617.84,West
956,2024-07-07,1212,Valerie Oneal,vjames@hotmail.com,British Virgin Islands,563,Sports,T-Shirt,9,922.55,8302.94999999999,West
957,2023-10-19,1194,Brett Francis,ryan95@peterson.com,Uruguay,504,Electronics,Table,5,200.39,1001.94999999999,North
958,2024-01-03,1000,Donna Christian,donaldhawkins@yahoo.com,Argentina,533,Clothing,T-Shirt,8,215.08,1720.64,South
959,2024-12-04,1675,Marilyn Mccoy,jacob10@bright.com,Pitcairn Islands,521,Electronics,Bicycle,4,800.73,3202.92,North
960,2023-12-03,1999,Elizabeth Bautista,sara39@gmail.com,Fiji,596,Beauty,T-Shirt,2,881.39,1762.78,Central
961,2024-12-23,1855,Patrick Delacruz,pwallace@robinson.com,Equatorial Guinea,510,Clothing,T-Shirt,6,273.08,1638.48,South
962,2024-10-30,1322,Jonathan Price,xsmith@hanson.com,Azerbaijan,591,Beauty,Laptop,6,664.08,3984.48,East
963,2024-06-22,1478,Faith Hoffman,bradley47@hotmail.com,Niger,534,Electronics,Sofa,4,102.2,408.8,Central
964,2024-10-13,1069,Connor Riley,cpayne@hotmail.com,Ghana,535,Sports,Table,2,108.29,216.58,East
965,2024-05-08,1222,Larry Davis,villegaspeter@king.info,Germany,510,Sports,Laptop,3,427.17,1281.51,East
966,2025-03-06,1090,Michael Keith,campbelljessica@gutierrez-chase.com,Russian Federation,529,Electronics,Sofa,10,884.13,8841.3,Central
967,2023-09-18,1436,Joseph Combs,joedaugherty@smith-mccormick.info,Colombia,583,Beauty,Perfume,5,412.55,2062.75,South
968,2025-03-16,1751,Jessica Wallace,qkim@yahoo.com,Nigeria,571,Electronics,Sofa,5,733.47,3667.35,Central
969,2023-08-22,1249,Christine Curtis,thomas75@yahoo.com,Northern Mariana Islands,598,Electronics,Perfume,4,145.78,583.12,South
970,2024-06-01,1273,Erica Garcia,perezchristopher@gmail.com,Christmas Island,597,Beauty,T-Shirt,3,421.28,1263.84,South
971,2023-09-16,1641,Bill Hensley,jesus53@smith.info,Dominica,537,Furniture,Phone,10,498.97,4989.7,South
972,2025-06-12,1220,Jonathan Franklin,danielsdanielle@hotmail.com,Turkey,578,Clothing,Sofa,6,404.87,2429.22,North
973,2024-11-27,1189,Stacy Wu,kelseyzhang@barnes.com,Greece,527,Furniture,T-Shirt,1,762.18,762.18,North
974,2024-05-17,1635,Paula Simpson,tina07@montoya-hamilton.com,Congo,563,Sports,Bicycle,4,916.59,3666.36,West
975,2023-08-25,1555,Jay Mccarty,gary14@gmail.com,Zambia,561,Clothing,Laptop,8,961.96,7695.68,West
976,2025-03-07,1441,Nicholas Brown,derrick42@yahoo.com,South Georgia and the South Sandwich Islands,554,Sports,Table,7,651.68,4561.75999999999,West
977,2024-01-26,1227,David Graham,jack62@hotmail.com,Antarctica (the territory South of 60 deg S),594,Sports,T-Shirt,7,988.96,6922.72,East
978,2023-10-23,1236,Roberto Jennings,andrewbarton@yahoo.com,New Caledonia,559,Furniture,Laptop,6,671.65,4029.89999999999,East
979,2025-05-28,1098,Jordan Delgado,gvega@gmail.com,Costa Rica,537,Beauty,Sofa,4,917.77,3671.08,South
980,2025-06-19,1769,Stacy Preston,rosschase@olson.net,Bangladesh,597,Furniture,Sofa,1,41.89,41.89,East
981,2024-08-03,1171,Johnny Ray,johnsongabriel@gross-dixon.biz,Antigua and Barbuda,505,Clothing,Sofa,5,366.95,1834.75,North
982,2024-05-05,1434,Robert Trevino Jr.,whitejason@yahoo.com,Congo,571,Sports,Sofa,10,747.73,7477.3,South
983,2024-08-29,1473,Ashley Austin,gpham@hotmail.com,Timor-Leste,567,Sports,Sofa,6,491.03,2946.18,East
984,2024-10-09,1665,Michael Buck,atkinsonbrandon@yahoo.com,Cook Islands,540,Clothing,Shoes,4,450.0,1800.0,East
985,2024-06-07,1752,Daniel Huerta,jacksonmargaret@nicholson.com,Denmark,574,Clothing,Shoes,5,942.59,4712.95,West
986,2025-05-18,1660,Jerry Payne,omyers@figueroa-lam.com,Guinea,517,Furniture,Tennis Racket,10,531.28,5312.79999999999,North
987,2024-06-30,1884,Jason Mcintyre,alexa41@barrett.biz,Mongolia,518,Furniture,Table,9,641.5,5773.5,West
988,2024-03-08,1420,Jennifer Nguyen PhD,lbarnes@yahoo.com,United Kingdom,549,Electronics,T-Shirt,6,388.49,2330.94,East
989,2024-12-03,1962,John Jones,houstonsara@luna-martin.com,Lesotho,557,Clothing,Laptop,2,230.85,461.7,West
990,2024-08-17,1149,Kevin Schneider,bassjeremy@short.net,Saint Helena,593,Electronics,Sofa,5,526.79,2633.95,North
991,2025-05-12,1512,Brian Silva,garciaamber@ramos.com,Brunei Darussalam,528,Clothing,Sofa,6,603.06,3618.35999999999,West
992,2024-04-22,1501,Mark Thomas,blakevasquez@horton-harvey.com,Micronesia,529,Sports,Laptop,7,606.11,4242.77,North
993,2024-05-18,1082,John Stevens,sherry81@mendoza.org,United Kingdom,560,Furniture,Table,1,92.75,92.75,South
994,2025-01-18,1745,Anthony Clark,williamwalsh@watson.com,Swaziland,560,Sports,Sofa,4,889.84,3559.36,East
995,2024-10-14,1824,Paul Johnson,wendyclark@nelson-davila.net,Saint Vincent and the Grenadines,572,Sports,Laptop,4,239.44,957.76,East
996,2024-10-14,1328,Rebekah Dunn,beckyestes@schneider-lewis.com,Saint Pierre and Miquelon,501,Sports,Phone,3,899.79,2699.37,West
997,2024-01-27,1257,Karen Miller,dawnluna@hotmail.com,Jamaica,555,Sports,Tennis Racket,3,583.05,1749.14999999999,West
998,2023-12-24,1748,Donna Sullivan,jhansen@yahoo.com,Tuvalu,536,Sports,Tennis Racket,7,593.46,4154.22,East
999,2024-06-28,1596,Stephen Fleming,vincentfuller@rocha.com,Zimbabwe,569,Sports,Phone,6,951.35,5708.1,North
1000,2024-10-20,1504,Bryan Nunez,erin39@gmail.com,Tajikistan,515,Sports,Table,8,966.39,7731.12,East
